"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10408416","73414404010290230","13636 Columbine Avenue N","348000.00","1998.00","41","2681.00","349900.00","2018-02-23","2018-04-05","2018-04-30","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-02","349900.00","","",""
"RX-10397782","73414407040000610","1551 S Club Drive","337500.00","1807.00","49","2462.00","345000.00","2018-01-18","2018-03-08","2018-04-30","","","","","LAKEFIELD OF THE LANDINGS AT WELLINGTON 1","","N","C","2018-05-02","345000.00","","",""
"RX-10407252","73414403080070700","12238 Lacewood Lane","307500.00","1678.00","5","2471.00","315000.00","2018-02-19","2018-02-24","2018-05-02","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2018-05-02","315000.00","","",""
"RX-10392308","73414423090000250","11235 Narragansett Bay Court","405000.00","2442.00","73","3336.00","405000.00","2017-12-29","2018-03-12","2018-05-02","","","","","ORANGE POINT TR B","","N","C","2018-05-02","425000.00","","",""
"RX-10214369","73414420140000040","3261 Olde Hampton Drive","8000000.00","13715.00","759","18854.00","9995000.00","2016-03-04","2018-04-02","2018-04-27","","","","","GRAND PRIX FARMS","","N","C","2018-05-02","13950000.00","","",""
"RX-10417950","73414426090000440","11371 Mainsail Court","725000.00","4177.00","1","5549.00","725000.00","2018-03-27","2018-03-28","2018-05-02","","","","","ISLES AT WELLINGTON","","N","C","2018-05-02","725000.00","","",""
"RX-10389714","00414424020001790","3414 Harness Circle","417000.00","3093.00","91","3789.00","425000.00","2017-12-15","2018-03-16","2018-04-27","","","","","WHITEHORSE ESTATES; Farmington Estates","","N","C","2018-05-02","454900.00","","",""
"RX-10388341","73414332030230070","14765 Paddock Drive","606000.00","3239.00","13","5075.00","625000.00","2017-12-09","2017-12-22","2018-04-02","","","","","PADDOCK PARK 1 OF WELLINGTON","","N","C","2018-05-02","625000.00","","",""
"AX-10401864","73414411030020140","1331 Pinetta Circle","345000.00","1715.00","62","2540.00","349900.00","2018-01-21","2018-03-24","2018-05-01","","","","","EASTWOOD OF WELLINGTON 2","","","C","2018-05-02","349900.00","","",""
"RX-10418517","73414409050000100","13064 Meadowbreeze Drive","339000.00","1974.00","6","2717.00","339000.00","2018-03-29","2018-04-04","2018-05-02","","","","","MEADOWLAND COVE 2 OF WELLINGTON","","N","C","2018-05-03","339000.00","","",""
"RX-10367679","73414414350000030","2801 Long Meadow Drive","2700000.00","5624.00","202","8088.00","2950000.00","2017-09-25","2018-04-15","2018-05-03","","","","","BROOKSIDE 4","","N","C","2018-05-03","2950000.00","","",""
"RX-10349382","00414425130000330","10774 Greenbriar Villa Drive","340000.00","2826.00","209","3575.00","399900.00","2017-07-10","2018-02-19","2018-05-02","","","","","WYCLIFFE - Greenbriar","","N","C","2018-05-04","478900.00","","",""
"RX-10409433","73414404010680620","1776 Rye Terrace","433000.00","2518.00","3","3458.00","433000.00","2018-02-27","2018-03-02","2018-05-04","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-04","433000.00","","",""
"RX-10396029","73414413080000240","4567 Siena Circle","525000.00","2561.00","64","3572.00","565000.00","2018-01-12","2018-03-17","2018-05-01","","","","","Castellina","","N","C","2018-05-04","595000.00","","",""
"RX-10417024","73414403090130150","12698 Headwater Circle","629000.00","4871.00","10","6514.00","629000.00","2018-03-24","2018-04-03","2018-05-04","","","","","Island Wellington","","N","C","2018-05-04","629000.00","","",""
"RX-10406335","73414424050002740","3607 Collonade Drive","741000.00","4210.00","9","5604.00","799500.00","2018-02-16","2018-02-25","2018-05-04","","","","","VERSAILLES","","N","C","2018-05-05","799500.00","","",""
"RX-10410042","73414401040070040","1237 Bay View Way","420000.00","2693.00","5","3389.00","420000.00","2018-03-01","2018-03-06","2018-05-07","","","","","BLACK DIAMOND PH 2","","N","C","2018-05-07","420000.00","","",""
"RX-10327322","73414433000005190","13471 60th Street S","1000000.00","887.00","211","4144.00","1300000.00","2017-04-20","2017-11-17","2018-03-22","","","","","Palm Glade Ranches","","N","C","2018-05-08","1700000.00","","",""
"RX-10403935","73414410050070060","1432 Cold Springs Court","349000.00","2051.00","48","2853.00","349000.00","2018-02-08","2018-04-06","2018-05-07","","","","","SOUTH SHORE 3 OF WELLINGTON","","N","C","2018-05-08","349000.00","","",""
"RX-10388061","73414404170000280","1584 Lake Breeze Drive","335000.00","1423.00","38","1973.00","349900.00","2017-12-08","2018-01-15","2018-03-21","","","","","EMERALD FOREST OF WELLINGTON","","N","C","2018-05-08","349900.00","","",""
"RX-10416093","73414403080070310","12271 Gingerwood Lane","335000.00","1660.00","11","2164.00","344000.00","2018-03-20","2018-03-31","2018-05-04","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2018-05-08","344000.00","","",""
"RX-10377262","73424417050005520","8337 Xanthus Lane","400000.00","2199.00","132","2687.00","429900.00","2017-10-28","2018-03-09","2018-04-09","","","","","Villagewalk Wellington","","N","C","2018-05-08","438900.00","","",""
"RX-10409113","73414403080070530","12246 Sannenwood Lane","375000.00","2172.00","43","2765.00","389900.00","2018-02-26","2018-04-10","2018-05-07","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2018-05-09","399000.00","","",""
"RX-10374459","73414426030000220","11206 Maritime Court","491000.00","3375.00","166","4471.00","505000.00","2017-10-18","2018-04-02","2018-05-09","","","","","ISLES AT WELLINGTON","","N","C","2018-05-09","515000.00","","",""
"RX-10424893","73414411020030070","11733 Turnstone Drive","285000.00","1869.00","2","2490.00","310000.00","2018-04-21","2018-04-23","2018-05-08","","","","","EASTWOOD OF WELLINGTON","","N","C","2018-05-09","310000.00","","",""
"RX-10394783","73414401020040280","1327 Beacon Circle","377220.00","3142.00","26","3850.00","430000.00","2018-01-10","2018-02-05","2018-05-04","","","","","BLACK DIAMOND PH 1","","N","C","2018-05-09","430000.00","","",""
"RX-10405819","73414423070000840","3589 Old Lighthouse Circle","333500.00","1536.00","39","2245.00","339000.00","2018-02-14","2018-03-25","2018-05-09","","","","","GRAND ISLES","","N","C","2018-05-09","385000.00","","",""
"RX-10412177","73414402030060010","12225 Stratford Street","362500.00","2157.00","5","2850.00","374900.00","2018-03-08","2018-03-13","2018-04-27","","","","","SOUTH SHORE 4 OF WELLINGTON","","N","C","2018-05-10","374900.00","","",""
"RX-10393619","73414413080000890","4578 Siena Circle","835000.00","3254.00","37","4804.00","850000.00","2018-01-03","2018-02-09","2018-05-10","","","","","Castellina.","","N","C","2018-05-11","850000.00","","",""
"RX-10322775","73414419010080060","15490 Palma Lane","6000000.00","4901.00","296","7320.00","6950000.00","2017-04-04","2018-01-25","2018-05-10","","","","","PALM BEACH POINT","","N","C","2018-05-11","7950000.00","","",""
"RX-10394367","73424407050011580","8756 Via Prestigio E","480000.00","3288.00","101","4019.00","489900.00","2018-01-05","2018-04-16","2018-05-10","","","","","BUENA VIDA","","N","C","2018-05-11","529900.00","","",""
"RX-10413331","73414404170000700","1145 Aviary Road","305000.00","1423.00","15","2040.00","329950.00","2018-03-11","2018-03-26","2018-05-10","","","","","Emerald Forest","","N","C","2018-05-11","329950.00","","",""
"RX-10388935","73414409020650150","13817 Norwick Street","325000.00","1641.00","114","2293.00","339500.00","2017-12-12","2018-04-05","2018-05-08","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-05-11","347500.00","","",""
"RX-10413132","73424417060018920","9180 Dupont Place","372000.00","1938.00","33","2544.00","379000.00","2018-03-11","2018-04-13","2018-05-11","","","","","OLYMPIA","","N","C","2018-05-12","399995.00","","",""
"RX-10419406","73414331010000970","15589 Bent Creek Road","455000.00","2347.00","4","3163.00","459000.00","2018-04-02","2018-04-06","2018-05-11","","","","","BINKS FOREST OF THE LANDINGS AT WELLINGTON 3","","N","C","2018-05-13","459000.00","","",""
"RX-10373571","73414413080000220","4615 Siena Circle","530000.00","2561.00","162","3572.00","555000.00","2017-10-16","2018-03-27","2018-03-27","","","","","Castellina","","N","C","2018-05-14","589990.00","","",""
"RX-10416454","73424417020009000","9824 Stover Way","460000.00","2994.00","21","4422.00","474900.00","2018-03-22","2018-04-12","2018-05-14","","","","","OLYMPIA 2","","N","C","2018-05-14","474900.00","","",""
"RX-10385314","73424418010005860","9903 Shepard Place","399900.00","2994.00","98","4802.00","399900.00","2017-11-28","2018-05-09","2018-05-14","","","","","OLYMPIA","","N","C","2018-05-14","429900.00","","",""
"RX-10387236","73414415180000180","12809 Mizner Way","1370000.00","4219.00","119","5798.00","1610000.00","2017-12-05","2018-04-03","2018-05-14","","","","","MIZNER ESTATES","","N","C","2018-05-15","1795000.00","","",""
"RX-10416851","73414409010150050","1162 Barnstaple Circle","350000.00","2231.00","5","3158.00","345000.00","2018-03-23","2018-03-28","2018-05-10","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2018-05-15","345000.00","","",""
"AX-10422739","73414409050000350","1310 Crown Pt","455000.00","2750.00","70","3489.00","469000.00","2018-02-21","2018-05-02","2018-05-14","","","","","MEADOWLAND COVE 2 OF WELL","","","C","2018-05-15","484900.00","","",""
"RX-10399486","73424407050024390","9170 Via Classico E","400000.00","2229.00","86","2905.00","409500.00","2018-01-24","2018-04-20","2018-05-14","","","","","BUENA VIDA","","N","C","2018-05-16","434500.00","","",""
"RX-10419187","73414404010290210","13616 Columbine Avenue","325000.00","1883.00","16","2638.00","345000.00","2018-04-02","2018-04-18","2018-05-12","","","","","SUGAR POND MANOR","","N","C","2018-05-16","259000.00","","",""
"RX-10402555","73414404010230120","13880 Paddock Drive","340000.00","1820.00","68","2529.00","349900.00","2018-02-02","2018-04-11","2018-05-16","","","","","Sugar Pond Manor","","N","C","2018-05-16","369900.00","","",""
"RX-10412033","73424407030003020","2242 Stotesbury Way","805000.00","5711.00","51","6918.00","868000.00","2018-03-07","2018-04-27","2018-05-17","","","","","OLYMPIA","","N","C","2018-05-17","888000.00","","",""
"RX-10395853","73414403170090260","13120 Pekoe Terrace","300000.00","1608.00","102","2182.00","309000.00","2018-01-12","2018-04-24","2018-05-16","","","","","EMERALD FOREST","","N","C","2018-05-17","319995.00","","",""
"RX-10388242","73414404010700100","1607 Firethorn Drive","417000.00","2837.00","122","3661.00","425000.00","2017-12-08","2018-04-09","2018-05-15","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-17","445000.00","","",""
"RX-10422379","73414413080000730","10609 Pisa Road","702000.00","2561.00","16","3572.00","739000.00","2018-04-11","2018-04-27","2018-05-17","","","","","Castellina","","N","C","2018-05-18","739000.00","","",""
"RX-10410083","73414332030060060","103 Pacer Circle","695000.00","3101.00","44","4038.00","715000.00","2018-03-01","2018-04-14","2018-05-18","","","","","Paddock Park","","N","C","2018-05-18","715000.00","","",""
"RX-10399493","73414420060000090","14294 Stroller Way","3240000.00","3033.00","28","4054.00","3275000.00","2018-01-24","2018-02-21","2018-05-16","","","","","EQUESTRIAN CLUB ESTATES 2","","N","C","2018-05-18","3275000.00","","",""
"RX-10409957","73414403110020360","145 Sandy Pine Court","415000.00","2372.00","8","3426.00","434900.00","2018-03-01","2018-03-09","2018-05-18","","","","","PINES OF WELLINGTON","","N","C","2018-05-18","434900.00","","",""
"RX-10407820","73414424060010360","10512 Longleaf Lane","575000.00","3013.00","5","4611.00","599000.00","2018-02-21","2018-02-26","2018-05-01","","","","","OAKMONT ESTATES PUD","","N","C","2018-05-18","599000.00","","",""
"RX-10410793","73414404010710380","1519 Hollyhock Road","328000.00","1806.00","18","2690.00","337400.00","2018-03-03","2018-03-21","2018-04-30","","","","","SUGAR POND MANOR","","N","C","2018-05-19","344900.00","","",""
"RX-10420280","73414404010320060","13748 Paddock Drive","382000.00","1884.00","20","2406.00","389900.00","2018-04-04","2018-04-24","2018-05-15","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-19","389900.00","","",""
"RX-10416589","73414404010680440","1546 Primrose Lane","390000.00","2165.00","8","2699.00","390000.00","2018-03-22","2018-04-05","2018-05-17","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-21","390000.00","","",""
"RX-10412464","73414404080010350","13675 Ishnala Circle","392000.00","2494.00","29","3395.00","399999.00","2018-03-08","2018-04-06","2018-05-21","","","","","PINEWOOD MANOR OF WELLINGTON","","N","C","2018-05-21","409999.00","","",""
"RX-10404384","73414401040080040","1231 Canyon Way","432500.00","2604.00","11","3231.00","450000.00","2018-02-09","2018-02-20","2018-05-15","","","","","BLACK DIAMOND","","N","C","2018-05-22","450000.00","","",""
"RX-10390206","73414426080000610","3791 Isles Vista Boulevard","565000.00","4295.00","71","5529.00","575000.00","2017-12-18","2018-04-25","2018-05-18","","","","","ISLES AT WELLINGTON 7","","N","C","2018-05-22","575000.00","","",""
"RX-10415558","73424417020008640","2856 Shaughnessy Drive","489500.00","3127.00","16","3936.00","494800.00","2018-03-19","2018-04-04","2018-05-22","","","","","OLYMPIA","","N","C","2018-05-22","494800.00","","",""
"RX-10353775","73414404010230310","574 Juniper Place","420000.00","2376.00","263","3155.00","424000.00","2017-07-26","2018-04-15","2018-05-18","","","","","SUGAR POND MANOR OF WELLINGTON","","N","C","2018-05-22","450000.00","","",""
"RX-10414025","73414409010070090","13502 Brixham Street","420000.00","2494.00","16","3098.00","429000.00","2018-03-14","2018-03-30","2018-05-22","","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","C","2018-05-22","429000.00","","",""
"RX-10406038","73414403140000640","460 Oak Shadow Way","253000.00","1202.00","54","1693.00","264000.00","2018-02-15","2018-05-14","2018-05-21","","","","","TREE TOPS OF WELLINGTON","","N","C","2018-05-23","264000.00","","",""
"RX-10416677","73414419010050270","15260 Sunnyland Lane","3950000.00","2703.00","38","8026.00","4250000.00","2018-03-21","2018-04-28","2018-05-23","","","","","PALM BEACH POINT","","N","C","2018-05-23","4250000.00","","",""
"AX-10433401","73414404010140180","14571 Autumn Avenue","357000.00","2261.00","20","3188.00","365000.00","2018-03-12","2018-04-01","2018-05-21","","","","","SUGAR POND MANOR OF WELLI","","","C","2018-05-23","365000.00","","",""
"RX-10370440","73414414060000190","11773 Maidstone Drive","2950000.00","6398.00","171","7798.00","3199000.00","2017-10-01","2018-03-21","2018-05-04","","","","","MAIDSTONE","","N","C","2018-05-24","3999000.00","","",""
"RX-10416620","73414415080000050","12612 Mallet Circle","750000.00","2178.00","19","2919.00","799000.00","2018-03-20","2018-04-08","2018-05-23","","","","","CHUKKER COVE P B POLO & CNTRY CLUB WELL","","N","C","2018-05-24","799000.00","","",""
"RX-10409709","73414409040001320","1666 Weather Vane Place","320000.00","1873.00","56","2492.00","324900.00","2018-02-27","2018-04-24","2018-05-21","","","","","MEADOWLAND COVE 1 OF WELLINGTON","","N","C","2018-05-24","340000.00","","",""
"RX-10295389","73414333010020180","13175 Doubletree Circle","382000.00","3197.00","272","4394.00","496000.00","2017-01-03","2017-10-02","2018-05-14","","","","","PINEWOOD OF WELLINGTON","","N","C","2018-05-24","590000.00","","",""
"RX-10424753","73414426030001120","11460 Nautica Court","595000.00","3668.00","5","4784.00","600000.00","2018-04-18","2018-04-23","2018-05-15","","","","","ISLES AT WELLINGTON 2","","N","C","2018-05-25","600000.00","","",""
"RX-10421643","73414413080000950","4428 Siena Circle","630000.00","2561.00","16","3572.00","599900.00","2018-04-10","2018-04-26","2018-05-25","","","","","CASTELLINA","","N","C","2018-05-25","599900.00","","",""
"AX-10446650","73414404010540040","14019 Aster Avenue","312000.00","","9","","319000.00","2018-04-05","2018-04-14","2018-05-18","","","","","Sugar Pond Manor","","","C","2018-05-28","319000.00","","",""
"RX-10414447","73414409020140140","1661 Wiltshire Village Drive","375000.00","2442.00","41","3188.00","399900.00","2018-03-14","2018-04-24","2018-05-15","","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","C","2018-05-28","399900.00","","",""
"RX-10373577","73414421040000500","3900 Fieldview Way","1300000.00","4429.00","143","5677.00","1350000.00","2017-10-16","2018-03-09","2018-05-25","","","","","SOUTHFIELDS","","N","C","2018-05-29","1350000.00","","",""
"RX-10371892","73414422010000580","12485 World Cup Lane","725000.00","4313.00","183","5465.00","755000.00","2017-10-10","2018-04-11","2018-05-29","","","","","EQUESTRIAN CLUB","","N","C","2018-05-29","819000.00","","",""
"RX-10423090","73414403030040180","12444 Old Country Road N","360000.00","2382.00","3","3936.00","375000.00","2018-04-13","2018-04-16","2018-05-25","","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","C","2018-05-29","375000.00","","",""
