"Listing Number","Parcel ID","Short Address","Sold Price","SqFt - Living","Days On Market","SqFt - Total","List Price","Listing Date","Under Contract Date","Sold Date","Cancel Date","Expiration Date","Withdrawn Date","Temp Off Market Date","Subdivision","Under Contract Type","Statistical Listing Entry","Status","Status Change Date","Original List Price","Go Active Date","Expected Closing Date","Fallthrough Date"
"RX-10453106","73414424050002930","10738 Versailles Boulevard","","3565.00","119","4722.00","649900.00","2018-08-04","","","2018-12-01","","","","VERSAILLES","","N","L","2018-12-01","649900.00","","",""
"RX-10465870","73414424060010730","3411 Vanderbilt Drive","","3871.00","71","5331.00","599000.00","2018-09-21","","","2018-12-01","","","","OAKMONT ESTATES PUD","","N","L","2018-12-01","599000.00","","",""
"RX-10449240","73414409020420090","12898 Buckland Street","","2218.00","129","2984.00","435000.00","2018-07-20","","","2018-11-26","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2018-12-02","440000.00","","",""
"RX-10484148","73414409020750110","13821 Folkestone Circle","","2170.00","6","2934.00","400000.00","2018-11-28","","","2018-12-04","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2018-12-05","400000.00","","",""
"RX-10484890","73424417080007050","8154 Pine Cay Road","","1997.00","9","2687.00","499000.00","2018-11-26","","","2018-12-05","","","","VILLAGEWALK OF WELLINGTON 5","","N","L","2018-12-05","499000.00","","",""
"RX-10415557","73414424060020050","10641 Willow Oak Court","","3039.00","264","3826.00","419000.00","2018-03-18","","","2018-12-07","","","","OAKMONT ESTATES PUD","","N","L","2018-12-07","499000.00","","",""
"RX-10472994","73414332030040160","14870 Horseshoe Trace","","3789.00","55","5437.00","1300000.00","2018-10-16","","","2018-12-10","","","","paddock park No, 1 of Wellington","","N","L","2018-12-10","1300000.00","","",""
"RX-10465470","73424408050000990","8252 Dominica Place","","2001.00","83","2687.00","428000.00","2018-09-19","","","2018-12-11","","","","VILLAGEWALK OF WELLINGTON 1","","N","L","2018-12-11","440000.00","","",""
"AX-10496581","73414407050001090","1993 S Club Drive","","3110.00","161","4270.00","494000.00","2018-07-03","","","2018-12-11","","","","LAKEFIELD OF THE LANDINGS","","","L","2018-12-11","525000.00","","",""
"AX-10546027","73414424050002100","10440 Trianon Place","","2812.00","74","3674.00","535000.00","2018-09-28","","","2018-12-11","","","","VERSAILLES","","","L","2018-12-11","499000.00","","",""
"RX-10437789","73414429010000360 & 73414429010000350","14991 & 14975 Palm Beach Point Boulevard","","4177.00","190","5598.00","6400000.00","2018-06-06","","","2018-12-13","","2018-10-12","","PALM BEACH POINT EAST","","N","L","2018-12-13","6400000.00","","",""
"RX-10368573","73414429010000360","14991 Palm Beach Point Boulevard","","4177.00","441","5598.00","6200000.00","2017-09-28","","","2018-12-13","","2018-10-12","","PALM BEACH POINT EAST","","N","L","2018-12-13","7900000.00","","",""
"RX-10352191","73414429010000330","14905 Palm Beach Point Boulevard","","4177.00","512","5598.00","8700000.00","2017-07-19","","","2018-12-13","","2018-10-12","","PALM BEACH POINT EAST","","N","L","2018-12-13","12200000.00","","",""
"RX-10459963","73414401040061020","10603 Old Hammock Way","","2811.00","107","3498.00","414900.00","2018-08-29","","","2018-12-14","","","","BLACK DIAMOND PH 2","","N","L","2018-12-14","439000.00","","",""
"RX-10475647","73414423100000470","11180 Winding Pearl Way","","2595.00","53","3394.00","459900.00","2018-10-25","","","2018-12-17","","","","Grand Isles","","N","L","2018-12-17","465000.00","","",""
"AX-10490553","73414332030100030","14937 Horseshoe Trce","","2963.00","179","3908.00","699000.00","2018-06-21","","","2018-12-17","","","","PADDOCK PARK 1 OF WELLING","","","L","2018-12-17","699000.00","","",""
"FX-10122939","73424407050010030","8889 Via Grande","","2803.00","219","3559.00","439000.00","2018-05-14","","","2018-12-19","","","","BUENA VIDA","","","L","2018-12-19","459000.00","","",""
"RX-10429293","73424407030001390","2160 Alworth Terrace","","3343.00","228","4614.00","449899.00","2018-05-05","","","2018-12-19","","","","OLYMPIA 1","","N","L","2018-12-19","519900.00","","",""
"RX-10479648","73414424060010100","10541 Willow Oak Court","","2652.00","40","3462.00","498000.00","2018-11-09","","","2018-12-19","","","","OAKMONT ESTATES","","N","L","2018-12-19","498000.00","","",""
"RX-10478090","73414411020030310","11544 Sanderling Drive","","2629.00","46","3714.00","420000.00","2018-11-03","","","2018-12-19","","","","EASTWOOD OF WELLINGTON","","N","L","2018-12-19","420.00","","",""
"RX-10416403","73414407020090010","1235 Longlea Ter","","2934.00","274","3890.00","585000.00","2018-03-21","","","2018-12-20","","","","MEADOW WOOD OF THE LANDING","","N","L","2018-12-20","648900.00","","",""
"AX-10432908","73414407020090010","1235 Longlea Ter","","2934.00","293","3890.00","585000.00","2018-03-02","","","2018-12-20","","","","MEADOW WOOD OF THE LANDIN","","","L","2018-12-20","648900.00","","",""
"RX-10446794","73414409020090080","13787 Staimford Drive","","3684.00","157","4612.00","599000.00","2018-07-11","","","2018-12-15","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2018-12-20","679000.00","","",""
"RX-10485971","73414409020750110","13821 Folkestone Circle","","2478.00","15","2934.00","400000.00","2018-12-05","","","2018-12-20","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2018-12-20","400000.00","","",""
"RX-10460977","73424407030001790","8992 Biddle Court","","3662.00","109","4558.00","529500.00","2018-09-03","","","2018-12-21","","","","OLYMPIA","","N","L","2018-12-21","560000.00","","",""
"RX-10404580","73414418010020170","15675 Bellanca Lane","","5493.00","320","8814.00","1795000.00","2018-02-09","","","2018-12-26","","","","WELLINGTON AERO CLUB","","N","L","2018-12-26","2100000.00","","",""
"AX-10512517","73414403080070750","12245 S Old Country","","1594.00","153","2120.00","344900.00","2018-07-30","","","2018-12-30","","","","Pinewood East","","","L","2018-12-30","349000.00","","",""
"RX-10345587","73414412110001500","10679 Oak Bend Way","","1850.00","231","2322.00","325000.00","2017-06-26","","","2018-12-30","","2018-06-01","","WELLINGTONS EDGE PAR 76 PH 2C","","N","L","2018-12-31","325000.00","","",""
"RX-10334733","73414417010820150","14471 Equestrian Way","","7230.00","595","15029.00","7575000.00","2017-05-15","","","2018-12-31","","","","SADDLE TRAIL PARK OF WELLINGTON","","N","L","2018-12-31","8500000.00","","",""
"RX-10453255","73414409020090020","13835 Staimford Drive","","2530.00","150","3613.00","465000.00","2018-08-04","","","2019-01-01","","","","GREENVIEW SHORES 2 OF WELLINGTON","","N","L","2019-01-01","485000.00","","",""
"RX-10471503","73424417020009390","9770 Quinn Court","","3333.00","83","3953.00","524000.00","2018-10-11","","","2019-01-02","","","","OLYMPIA 2","","N","L","2019-01-02","549500.00","","",""
"AX-10497817","73414333010060060","13840 Greentree Trail","","","168","4313.00","884900.00","2018-07-18","","","2019-01-02","","","","PINEWOOD OF WELLINGTON","","","L","2019-01-02","980000.00","","",""
"RX-10461270","73414403080070200","789 Windtree Way","","1678.00","112","2254.00","299900.00","2018-08-31","","","2019-01-02","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","L","2019-01-02","339900.00","","","2018-12-11"
"RX-10443899","73424407030003120","2322 Stotesbury Way","","4830.00","187","5656.00","879000.00","2018-06-29","","","2019-01-02","","","","OLYMPIA 1","","N","L","2019-01-02","925000.00","","",""
"RX-10464178","72414401030020620","222 Berenger 222","","2215.00","111","2736.00","324000.00","2018-09-14","","","2019-01-03","","","","ANTHONY GROVES PH 2","","N","L","2019-01-03","339999.00","","",""
"RX-10474219","73414407020070150","1350 Velda Way","","3071.00","76","4154.00","674900.00","2018-10-20","","","2019-01-04","","2018-12-01","","MEADOW WOOD OF THE LANDINGS AT WELLINGTO","","N","L","2019-01-04","674900.00","","",""
"RX-10460866","73414404010570180","14289 Snowberry Drive","","2529.00","125","3080.00","384900.00","2018-09-02","","","2019-01-05","","","","SUGAR POND MANOR OF WELLINGTON","","N","L","2019-01-05","409900.00","","",""
"RX-10451517","73414332030170010","14697 Stirrup Lane","","2564.00","159","3519.00","584900.00","2018-07-29","","","2019-01-04","","","","PADDOCK PARK 1 OF WELLINGTON","","N","L","2019-01-05","649900.00","","",""
"RX-10419838","73414418010140160","15590 Chandelle Place","","2624.00","277","5474.00","2595000.00","2018-04-02","","","2019-01-04","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2019-01-06","2595000.00","","",""
"RX-10436711","73414404010090180","972 Lemongrass Lane","","2202.00","216","2728.00","429000.00","2018-06-04","","","2019-01-06","","","","SUGAR POND MANOR OF WELLINGTON","","N","L","2019-01-06","439000.00","","",""
"RX-10457053","73424417080006940","8264 Pine Cay Road","","1997.00","136","2687.00","399995.00","2018-08-19","","","2019-01-02","","","","VILLAGEWALK","","N","L","2019-01-08","399995.00","","",""
"RX-10413239","73414333010050030","13796 Doubletree Trail","","3662.00","303","6024.00","689000.00","2018-03-11","","","2019-01-08","","2018-09-16","","PINEWOOD OF WELLINGTON","","N","L","2019-01-09","699000.00","","",""
"RX-10472546","73424417020008730","2892 Shaughnessy Drive","","3662.00","86","4558.00","479000.00","2018-10-15","","","2019-01-09","","","","OLYMPIA 2","","N","L","2019-01-09","479000.00","","",""
"RX-10483301","73424407050021700","9317 Via Grande W","","1886.00","45","2592.00","395000.00","2018-11-23","","","2019-01-07","","","","BUENA VIDA","","N","L","2019-01-10","395000.00","","",""
"RX-10455840","73414409010010260","13670 Callington Drive","","2070.00","135","3045.00","499000.00","2018-08-14","","","2019-01-10","","","","GREENVIEW SHORES 1 OF WELLINGTON","","N","L","2019-01-10","499000.00","","","2018-09-29"
"RX-10493366","73414418010010160","15535 Sunward Street","","3702.00","2","8163.00","1250000.00","2019-01-08","","","2019-01-10","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2019-01-11","1250000.00","","",""
"RX-10458757","73414332030160070","14877 Stirrup Lane","","4149.00","140","5253.00","764900.00","2018-08-25","","","2019-01-12","","","","PADDOCK PARK 1 OF WELLINGTON","","N","L","2019-01-12","839900.00","","",""
"RX-10492290","73414404010770170","13834 Geranium Place","","2113.00","5","2948.00","379000.00","2019-01-04","","","2019-01-09","","","","SUGAR POND MANOR OF WELLINGTON","","N","L","2019-01-13","379000.00","","",""
"RX-10488506","73414401020040080","1273 Beacon Circle","","4123.00","29","4993.00","529900.00","2018-12-14","","","2019-01-12","","","","BLACK DIAMOND PH 1","","N","L","2019-01-14","549900.00","","",""
"RX-10494783","73414403100000240","12370 Sawgrass Court","","2145.00","4","2938.00","350000.00","2019-01-11","","","2019-01-15","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","L","2019-01-15","350000.00","","",""
"RX-10465842","73414418010080120","15610 Enstrom Road","","3509.00","117","4798.00","979900.00","2018-09-20","","","2019-01-15","","","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2019-01-15","985000.00","","",""
"RX-10495551","No Tax Record","19756 Wheel Barrow Bend","","1924.00","2","2583.00","382990.00","2019-01-15","","","2019-01-17","","","","ARDEN","","N","L","2019-01-17","354990.00","","",""
"RX-10495549","No Tax Record","19748 Wheel Barrow Bend","","2322.00","2","3198.00","349990.00","2019-01-15","","","2019-01-17","","","","ARDEN","","N","L","2019-01-17","387990.00","","",""
"RX-10492548","73414408010450050","14390 Wellington Trace","","5067.00","15","6732.00","2400000.00","2019-01-01","","","2019-01-16","","","","PADDOCK PARK 2 OF WELLINGTON","","N","L","2019-01-17","2400000.00","","",""
"RX-10394110","73424417050005950","8455 Yorke Road","","2681.00","376","3387.00","515000.00","2018-01-06","","","2019-01-17","","2018-07-03","","VILLAGEWALK OF WELLINGTON 4","","N","L","2019-01-17","532500.00","","",""
"RX-10490516","73414424050002930","10738 Versailles Boulevard","","3565.00","23","4722.00","630000.00","2018-12-26","","","2019-01-18","","","","VERSAILLES","","N","L","2019-01-18","630000.00","","",""
"RX-10453981","73414403170010280","1136 Lake Breeze Drive","","2314.00","165","3082.00","515000.00","2018-08-06","","","2019-01-18","","","","Estate Homes at Emerald Forest","","N","L","2019-01-18","539000.00","","",""
"RX-10496653","73404413000001030","16163 & 16097 Rustic Road","","2052.00","2","2076.00","2200000.00","2019-01-18","","","2019-01-20","","","","Rustic Ranches","","N","L","2019-01-20","2200000.00","","",""
"RX-10457609","73414332030240060","527 Squire Drive","","4857.00","152","7073.00","1099999.00","2018-08-19","","","2019-01-18","","2019-01-16","","PADDOCK PARK 1 OF WELLINGTON","","N","L","2019-01-20","1187000.00","","",""
"RX-10466158","73424417060018090","9175 Dupont Place","","2176.00","123","3362.00","369990.00","2018-09-21","2018-11-24","","2019-01-22","","","","OLYMPIA 2","N","N","L","2019-01-22","375000.00","","",""
"RX-10451838","00404328020003130","19782 Split Rail Run","","1887.00","177","2713.00","349990.00","2018-07-30","","","2019-01-23","","","","ARDEN","","N","L","2019-01-23","326990.00","","",""
"RX-10372956","73414422010000970","12313 Equine Lane","","3740.00","467","4833.00","895000.00","2017-10-13","","","2019-01-23","","2018-10-21","","EQUESTRIAN CLUB","","N","L","2019-01-23","895000.00","","",""
"RX-10465187","73414423100000660","11314 Edgewater Circle","","2595.00","127","3394.00","415900.00","2018-09-18","","","2019-01-23","","2018-11-27","","Grand Isles","","N","L","2019-01-23","415900.00","","",""
"RX-10458399","73414409020140100","1717 Wiltshire Village Drive","","2188.00","153","3156.00","399000.00","2018-08-21","","","2019-01-23","","2018-11-02","","GREENVIEW SHORES 2","","N","L","2019-01-23","412000.00","","",""
"RX-10428501","00414425030000170","4465 Barclay Fair Way","","2000.00","233","2344.00","179000.00","2018-05-03","","","2019-01-23","","","","Wycliffe","","N","L","2019-01-23","199000.00","","","2018-06-21"
"RX-10434438","00414435010000750","11294 Hawk Holw","","7600.00","233","10809.00","2999000.00","2018-05-24","","","2019-01-23","","","","HOMELAND","","N","L","2019-01-23","2999000.00","","",""
"RX-10489290","73414423090000390","11123 Narragansett Bay Court","","3506.00","36","4566.00","499900.00","2018-12-18","","","2019-01-23","","","","Grand Isles","","N","L","2019-01-23","499900.00","","",""
"RX-10471962","00404328010001190","1096 Sterling Pine, Lot 119 Place","","2874.00","108","3736.00","542900.00","2018-10-08","","","2019-01-24","","","","Arden","","N","L","2019-01-24","487900.00","","",""
"RX-10470586","73414414240000220","2344 Golf Brook Drive","","4302.00","108","5187.00","2715000.00","2018-10-08","","","2019-01-24","","","","BROOKSIDE 2","","N","L","2019-01-24","2800000.00","","",""
"RX-10450097","73424417020009040","9808 Stover Way","","2425.00","188","4230.00","399000.00","2018-07-20","","","2019-01-24","","","","OLYMPIA 2","","N","L","2019-01-24","420000.00","","",""
"RX-10471584","73414422010001150","12512 Equine Lane","","3474.00","106","4581.00","825000.00","2018-10-11","","","2019-01-25","","","","EQUESTRIAN CLUB","","N","L","2019-01-25","825000.00","","",""
"RX-10458397","73414404060030100","613 Santa Clara Trail","","2690.00","154","3424.00","498800.00","2018-08-24","","","2019-01-25","","","","PINEWOOD GROVE OF WELLINGTON","","N","L","2019-01-25","498800.00","","",""
"RX-10447765","00414425160000860","4621 Hazleton Lane","","2746.00","199","3587.00","285000.00","2018-07-14","","","2019-01-29","","","","Wycliffe - Hazleton","","N","L","2019-01-29","297500.00","","",""
"RX-10466195","73414403100000460","12394 Sawgrass Court","","1647.00","130","2440.00","363900.00","2018-09-22","","","2019-01-30","","","","PINEWOOD EAST 2 OF WELLINGTON","","N","L","2019-01-30","389000.00","","",""
"RX-10468409","73414418010080210","15315 Hawker Lane","","5150.00","67","11839.00","2595000.00","2018-10-01","","","2019-01-30","","2019-01-10","","WELLINGTON AERO CLUB OF THE LANDINGS AT WELLINGTON","","N","L","2019-01-31","2499000.00","","",""
"RX-10403239","73414414470000030","12290 Sunnydale Drive","","4828.00","361","6773.00","1695000.00","2018-02-05","","","2019-02-01","","","","HUNTERS CHASE OF PALM BEACH POLO & COUNT","","N","L","2019-02-01","1925000.00","","",""
"RX-10436076","73424417060019710","9022 Dupont Place","","2822.00","184","3656.00","339900.00","2018-05-30","2019-01-21","","2019-02-04","","","","OLYMPIA 2","","N","L","2019-02-04","405000.00","","",""
"FX-10107383","73414424050000810","3456 Collonade Drive","","3581.00","364","4757.00","599000.00","2018-02-05","","","2019-02-04","","","","Versailles PUD","","","L","2019-02-04","635000.00","","",""
"FX-10146634","73414404170000660","1181 Aviary Road","","1647.00","102","2227.00","324800.00","2018-10-25","","","2019-02-04","","","","Emerald Forest","","","L","2019-02-05","343327.00","","",""
"RX-10450926","73424407030006970","9550 Shepard Place","","4017.00","194","5248.00","550000.00","2018-07-26","","","2019-02-05","","","","OLYMPIA 1","","N","L","2019-02-06","629000.00","","",""
